booking_id,passenger_id,flight_row_id,booking_date,status,seat_number,passport_number,total_amount,payment_count,multiple_payment_attempts,flight_id,airline,source,destination,departure_time,arrival_time,duration_minutes,is_overnight,is_duration_anomaly,first_name,last_name,age,gender,booking_lead_time_days
B1084,P1896,63.0,2025-06-14 11:37:36.951,PENDING,16E,a73f4fb59b6adb795facf290c7ed40ee09e7b2e549c3801315fab3501284fe55,,,,6F270,UNKNOWN,HYD,MAA,2026-04-20 18:14:41.701,2026-04-20 19:02:41.701,48.0,False,False,Saanvi,K***,55,F,310.27574942129627
B1085,P1116,61.0,2026-03-24 11:37:36.951,PENDING,12A,b5445c25a22ff18266161cffe871f660364a294ff5ad901e15961e3e920a0c8b,11410.8,1.0,False,UK150,Vistara,DEL,CCU,2026-04-20 18:31:41.703,2026-04-20 19:01:41.703,30.0,False,False,Vivaan,G***,73,F,27.287554999999998
B1086,P1627,84.0,2026-02-16 11:37:36.951,CONFIRMED,5D,353ce93dac98d0e1fe3daea08524868a077864020801fe4fed7b873911e26bcd,4873.96,2.0,True,SJ237,SpiceJet,BOM,CCU,2026-04-20 16:32:41.704,2026-04-20 19:00:41.704,148.0,False,False,Aditya,I***,21,M,63.20491612268518
B1087,P1748,91.0,2025-05-08 11:37:36.951,CANCELLED,2F,b5b24442fce4fc3e4c47c334e5aafda02cad58497dd565ba95194ee25a76de21,3191.92,2.0,True,AI221,Air India,MAA,HYD,2026-04-20 16:18:41.703,2026-04-20 18:54:41.703,156.0,False,False,Sara,S***,51,M,347.19519388888887
B1088,P1477,76.0,2026-03-25 11:37:36.951,PENDING,31A,787ca2cc91810d7a593c9a3f8790425f9de3c537a5036212e39ed11d114f0712,7375.1,1.0,False,SJ081,SpiceJet,BOM,BLR,2026-04-20 17:04:41.702,2026-04-20 18:53:41.702,109.0,False,False,Kavya,M***,51,F,26.227138321759263
B1089,P1104,105.0,2025-09-03 11:37:36.951,CANCELLED,25F,9fe4832e466051710b143e91a6643907017d4554ae77e31fdd4147b57dcad8b0,,,,UK189,Vistara,BLR,MAA,2026-04-20 15:07:41.703,2026-04-20 18:51:41.703,224.0,False,False,Vivaan, ***,88,F,229.14588833333335
B1090,P1494,82.0,2025-05-16 11:37:36.951,PENDING,31C,7839eaee1278bad25669ee52fa112e4613f33625938f198a2c7e5da28f65288a,,,,SJ068,SpiceJet,BLR,BOM,2026-04-20 16:44:41.701,2026-04-20 18:48:41.701,124.0,False,False,Krishna,C***,81,F,339.21324942129627
B1091,P1770,74.0,2025-08-18 11:37:36.951,PENDING,25D,dc742f97ecc693fb1c1711a3f47c48f970b04e254c884f5fc16b4200f8a8ef15,,,,6F043,IndiGo,BOM,HYD,2026-04-20 17:17:41.701,2026-04-20 18:43:41.701,86.0,False,False,Myra,M***,17,M,245.23616608796297
B1092,P1045,78.0,2026-03-18 11:37:36.951,CONFIRMED,16D,eeefb195c43465650e41222d8ec02280cbfa2d906e7b9e21af76d5308ac9485e,15898.93,3.0,True,UK187,Vistara,BLR,BOM,2026-04-20 16:52:41.703,2026-04-20 18:42:41.703,110.0,False,False,Kavya,R***,39,M,33.218804999999996
B1093,P1822,81.0,2025-05-11 11:37:36.951,CONFIRMED,25E,c6dfeae13ecd8e6996b85377bb6310f13e68dfd2cf3cb1d3e88fdcd90ba886b1,,,,UK074,Vistara,BOM,DEL,2026-04-20 16:44:41.702,2026-04-20 18:41:41.702,117.0,False,False,Ira,A***,56,M,344.2132494328703
B1094,P1330,67.0,2026-01-07 11:37:36.951,PENDING,24C,95c4cf1c17f97b6f005ab9388c5dbd699c0322a48599e6583859784d51fc5367,17560.29,2.0,True,UK004,Vistara,BOM,CCU,2026-04-20 17:56:41.700,2026-04-20 18:30:41.700,34.0,False,False,Myra,A***,53,F,103.26324940972222
B1095,P1215,85.0,2025-07-30 11:37:36.951,CONFIRMED,14B,3780979a5959ac4faa776a59f56c65b366f92e3d05c07fbe37b67c4b3074aa35,,,,6F194,IndiGo,BOM,CCU,2026-04-20 16:29:41.703,2026-04-20 18:27:41.703,118.0,False,False,Ira,N***,75,M,264.20283277777776
B1096,P1981,87.0,2026-01-03 11:37:36.951,PENDING,12B,b80bb2ec148699cb0a5dc2f100eb3af521e99b0b5b32ceb4a78b26ce3c02df54,18163.89,2.0,True,UK068,Vistara,BLR,MAA,2026-04-20 16:28:41.701,2026-04-20 18:09:41.701,101.0,False,False,Diya,G***,60,F,107.20213831018519
B1097,P1959,99.0,2025-08-26 11:37:36.951,UNKNOWN,34F,f7e02a56d9f1abe890dbafe442a14b1660fc9b577d164ddf3ba99ce2b77fdffa,,,,6F017,IndiGo,CCU,BOM,2026-04-20 15:25:41.701,2026-04-20 18:06:41.701,161.0,False,False,Sai,K***,38,M,237.1583883101852
B1098,P1491,100.0,2025-10-15 11:37:36.951,UNKNOWN,13D,fb89aebe8aba117049d91464dd47586b549d7d7f03aca0dd4f7b4390eebad7cc,10455.66,1.0,False,6F245,IndiGo,CCU,BOM,2026-04-20 15:25:41.701,2026-04-20 18:06:41.701,161.0,False,False,Shaurya,K***,2,M,187.1583883101852
B1099,P1812,118.0,2025-12-07 11:37:36.951,CONFIRMED,26E,693da76722da27aea25f7aba4cebcb0690a886150638ba2eebbab7940d415d0f,,,,6F254,UNKNOWN,MAA,BLR,2026-04-20 14:26:41.703,2026-04-20 18:01:41.703,215.0,False,False,Muhammad,P***,46,F,134.1174161111111
B1100,P1921,89.0,2026-03-05 11:37:36.951,CONFIRMED,16D,eb419af2876a17e8da966fc8cddd2979c490e492aa67c9e0ce32bb667be34bcc,,,,UK077,UNKNOWN,HYD,BOM,2026-04-20 16:22:41.702,2026-04-20 18:00:41.702,98.0,False,False,Ishaan,C***,5,M,46.197971655092594
B1101,P1844,133.0,2025-07-19 11:37:36.951,CONFIRMED,3D,2b318a4903e34f1dc87206c36862559a5b0509e15db3d18b36ffa4e093f535ed,2214.47,1.0,False,AI029,Air India,MAA,DEL,2026-04-20 13:29:41.701,2026-04-20 17:53:41.701,264.0,False,False,Vivaan,P***,59,F,275.07783275462964
B1102,P1448,107.0,2025-10-06 11:37:36.951,INVALID,15F,3af30f986bc10fdfa6699726f4217395831090604b2908b3ebff7a84a9e2e1df,24626.690000000002,2.0,True,SJ196,SpiceJet,DEL,HYD,2026-04-20 14:58:41.703,2026-04-20 17:44:41.703,166.0,False,False,Diya,J***,16,M,196.13963833333332
B1103,P1535,83.0,2025-08-08 11:37:36.951,CANCELLED,20D,da51ed01fc777418bd54cbd22abb9679cbaefa928a792346da5bbbac7e4c90b2,14062.55,2.0,True,AI242,UNKNOWN,BLR,CCU,2026-04-20 16:41:41.704,2026-04-20 17:43:41.704,62.0,False,False,Arjun,P***,61,F,255.21116612268517
B1104,P1510,83.0,2025-09-12 11:37:36.951,CANCELLED,16E,c2b4835877d40b7a2f74add8237548e055a054b31dcfee5c65a727f549b8bfa7,,,,AI242,UNKNOWN,BLR,CCU,2026-04-20 16:41:41.704,2026-04-20 17:43:41.704,62.0,False,False,Diya,C***,24,M,220.21116612268517
B1105,P1457,106.0,2025-09-11 11:37:36.951,CONFIRMED,19F,1d3dac43b1594a125129d3589980032e017addb2af0d76cbcdb6970d3cffed4a,14294.21,1.0,False,SJ044,SpiceJet,DEL,CCU,2026-04-20 15:06:41.701,2026-04-20 17:43:41.701,157.0,False,False,Arjun,M***,52,M,221.14519386574074
B1106,P1546,86.0,2025-09-01 11:37:36.951,CONFIRMED,21F,60b7af71e1bbb27bcfa3e329467ab95b4f47075c13b129a2c7f77acdffd970b5,0.0,1.0,False,UK063,Vistara,DEL,BOM,2026-04-20 16:29:41.701,2026-04-20 17:41:41.701,72.0,False,False,Aadhya,K***,12,F,231.20283275462964
B1107,P1535,130.0,2025-05-19 11:37:36.951,CONFIRMED,30F,6a1fb7f1be0bccc719128235c39490c426edc0e75bffc7ccedef555c58ef7fe3,,,,AI056,Air India,DEL,MAA,2026-04-20 13:44:41.701,2026-04-20 17:39:41.701,235.0,False,False,Arjun,P***,61,F,336.08824942129627
B1108,P1539,90.0,2025-10-11 11:37:36.951,CANCELLED,14B,324fbc9c9b6f4a77972f5f7155e1baf03209043f5b91233edb2ad37b8b76c2d4,,,,UK207,Vistara,MAA,CCU,2026-04-20 16:21:41.703,2026-04-20 17:36:41.703,75.0,False,False,Anika,N***,71,M,191.19727722222223
B1109,P1483,142.0,2025-12-03 11:37:36.951,CANCELLED,33D,320a00e4dcb1563612c50d8a3682de94cbfb905cbe279cc8f304278ac007eace,13080.08,1.0,False,UK166,Vistara,HYD,MAA,2026-04-20 12:39:41.703,2026-04-20 17:32:41.703,293.0,False,False,Arjun,D***,40,F,138.04311055555556
B1110,P1975,116.0,2025-12-17 11:37:36.951,PENDING,12B,3f1988a5001b2e1bc8660720ab460f52b397a7dcdd1678cdfd6c28322a2d06c2,,,,6F261,UNKNOWN,CCU,DEL,2026-04-20 14:31:41.703,2026-04-20 17:29:41.703,178.0,False,False,Riya,P***,22,M,124.12088833333334
B1111,P1999,129.0,2025-12-25 11:37:36.951,CANCELLED,34A,931436b7fc1d5cfffc56146a26515320beb07e248cee82efadb991d9f3a83c5e,0.0,1.0,False,UK134,Vistara,HYD,CCU,2026-04-20 13:44:41.702,2026-04-20 17:26:41.702,222.0,False,False,Ananya,P***,14,F,116.08824943287037
B1112,P1015,102.0,2025-10-02 11:37:36.951,PENDING,27A,549b6d9a573b2201670570152d6aaf9917953310122c1fd0f5f1b8136998daae,20662.78,2.0,True,6F152,IndiGo,CCU,DEL,2026-04-20 15:21:41.703,2026-04-20 17:25:41.703,124.0,False,False,Aadhya,V***,88,F,200.15561055555557
B1113,P1570,141.0,2025-11-23 11:37:36.951,CONFIRMED,5A,789f60f2609362220be53b346448ec96e5328b933250c83673c8127d067060f2,9457.62,1.0,False,SJ089,SpiceJet,HYD,CCU,2026-04-20 12:42:41.702,2026-04-20 17:15:41.702,273.0,False,False,Ananya,R***,7,M,148.04519387731483
B1114,P1976,98.0,2025-09-26 11:37:36.951,CANCELLED,2E,8dfedddcce75255575c53951ce274f62d6a5dfb6bba9f99cd1d497dda63f7a54,8187.33,1.0,False,6F123,IndiGo,DEL,HYD,2026-04-20 15:26:41.702,2026-04-20 17:12:41.702,106.0,False,False,Reyansh,K***,60,M,206.15908276620368
B1115,P1242,112.0,2025-08-23 11:37:36.951,CONFIRMED,10A,26050249f05f3f74ae93aecaf8510fd8f754273786b36f388d7b6756c60f32f3,8185.02,1.0,False,AI025,Air India,HYD,DEL,2026-04-20 14:46:41.701,2026-04-20 17:11:41.701,145.0,False,False,Ishaan,N***,82,M,240.13130497685185
B1116,P1949,120.0,2025-12-05 11:37:36.951,CONFIRMED,19B,89c9ea9c8f3c9e814c565ec654ca76141debb09154b451792001424a3669062b,9883.49,1.0,False,6F030,IndiGo,BOM,DEL,2026-04-20 14:20:41.701,2026-04-20 17:10:41.701,170.0,False,False,Saanvi,G***,2,M,136.1132494212963
B1117,P1206,121.0,2025-09-02 11:37:36.951,CONFIRMED,28F,872278f4b558af07da25e8c83ddb0b4f2b5d47e01ea7f86cf70f9e2ca2703e4a,24642.71,2.0,True,SJ222,SpiceJet,BOM,DEL,2026-04-20 14:15:41.703,2026-04-20 17:09:41.703,174.0,False,False,Diya,B***,19,M,230.10977722222222
B1118,P1911,92.0,2026-04-03 11:37:36.951,CONFIRMED,34B,fc3df106b0b211795b8d39ff375b53dce925e9080ec53a4af57a0f4d733148b2,0.0,1.0,False,UK109,Vistara,BLR,BOM,2026-04-20 16:06:41.702,2026-04-20 17:06:42.000,60.00496666666666,False,False,Shaurya,J***,62,F,17.18686054398148
B1119,P1270,137.0,2025-11-25 11:37:36.951,CANCELLED,21F,11657afab1fb6dc9b513a3f42617d9e039ee25b915dad9f4a6ea448c16c90c2d,22268.71,2.0,True,SJ117,SpiceJet,MAA,BLR,2026-04-20 13:10:41.702,2026-04-20 17:06:41.702,236.0,False,False,Reyansh,N***,24,M,146.06463832175925
B1120,P1760,104.0,2025-08-12 11:37:36.951,CONFIRMED,12D,b84615456a996ebe5853dd99e9bbd2d5efa4e92e9c7b1906800e7687f7414715,2571.48,3.0,True,SJ142,SpiceJet,CCU,BOM,2026-04-20 15:14:41.702,2026-04-20 16:56:41.702,102.0,False,False,Sai,A***,88,M,251.15074943287036
B1121,P1993,104.0,2025-06-01 11:37:36.951,PENDING,17C,d6c9529c06c807cbd2b93128349d63a1ddc1158acaad1ad9e1fc2ff26388e1c7,,,,SJ142,SpiceJet,CCU,BOM,2026-04-20 15:14:41.702,2026-04-20 16:56:41.702,102.0,False,False,Muhammad,N***,42,M,323.1507494328703
B1122,P1778,132.0,2025-05-02 11:37:36.951,CANCELLED,20B,14b099409634db76e54dd2740662d7fdf53e6ee427db166ef74d444e3fd8d123,,,,AI030,Air India,CCU,HYD,2026-04-20 13:33:41.701,2026-04-20 16:52:41.701,199.0,False,False,Krishna,V***,53,F,353.08061053240743
B1123,P1704,97.0,2025-09-23 11:37:36.951,CONFIRMED,8A,84b99269d7259fde4f6cc144fabcc29e82433a2ed4f5ca68aeffb158142f79bb,14525.48,2.0,True,6F097,IndiGo,BLR,BOM,2026-04-20 15:32:41.702,2026-04-20 16:49:41.702,77.0,False,False,Shaurya,S***,81,F,209.16324943287034
B1124,P1846,117.0,2025-05-23 11:37:36.951,CANCELLED,5C,789b2151d973ab83196726feb632ac5789d32c504f0fe0cc23d232eee93c006b,15753.68,3.0,True,6F129,IndiGo,DEL,CCU,2026-04-20 14:28:41.702,2026-04-20 16:47:41.702,139.0,False,False,Vivaan,V***,7,M,332.1188049884259
B1125,P1729,109.0,2026-01-15 11:37:36.951,PENDING,27E,a0cab12df09a40743a1fc7ce3ed9fb2a1e34ac04ffe01dd12371d254642e679d,,,,6F181,IndiGo,BOM,MAA,2026-04-20 14:55:41.703,2026-04-20 16:43:41.703,108.0,False,False,Aarav,N***,39,F,95.137555
B1126,P1114,94.0,2025-10-20 11:37:36.951,CONFIRMED,10E,1662c7047ff4c2abcd8d6f075904881a62dcd6cfa8bf5029254e7c3dd6832489,,,,AI072,Air India,BLR,CCU,2026-04-20 15:34:41.702,2026-04-20 16:32:41.702,58.0,False,False,Anika,S***,28,F,182.16463832175927
B1127,P1579,111.0,2025-06-29 11:37:36.951,PENDING,2E,e8cfa1e951a826718bed6fba2eb04abaf6f73e9d871a8f955b3b3f2707306a09,,,,SJ154,SpiceJet,BLR,HYD,2026-04-20 14:47:41.702,2026-04-20 16:26:41.702,99.0,False,False,Kavya,N***,5,F,295.1319994328704
B1128,P1298,139.0,2026-04-08 11:37:36.951,CONFIRMED,10D,742f734c2767995416630cc08e1d30bf669cc7e129c65bdc006aadd0a9e78a0e,,,,AI031,Air India,DEL,MAA,2026-04-20 13:05:41.701,2026-04-20 16:11:41.701,186.0,False,False,Ananya,K***,48,M,12.061166087962963
B1129,P1836,139.0,2025-09-18 11:37:36.951,PENDING,26F,c410880c10b4e3fc7564b09a079906272d778905c35de2fea445a7588fb7724f,12008.51,1.0,False,AI031,Air India,DEL,MAA,2026-04-20 13:05:41.701,2026-04-20 16:11:41.701,186.0,False,False,Saanvi,C***,14,M,214.06116608796296
B1130,P1482,149.0,2025-12-26 11:37:36.951,CONFIRMED,34E,f09c0a93b6e2e17f6d074be07ea4737344d3cc00dc7f0e25cb34d16c37f9e0e4,,,,6F158,IndiGo,CCU,MAA,2026-04-20 11:58:41.703,2026-04-20 16:04:41.703,246.0,False,False,Saanvi,S***,33,M,115.01463833333334
B1131,P1396,138.0,2025-06-16 11:37:36.951,CANCELLED,1C,2b93216a02a743cebeffd49b6bc7e3fea828e5bdd95db47fffa084819d325ef7,3592.91,1.0,False,6F184,IndiGo,MAA,BOM,2026-04-20 13:05:41.703,2026-04-20 16:04:41.703,179.0,False,False,Vivaan,M***,54,F,308.0611661111111
B1132,P1393,131.0,2025-06-20 11:37:36.951,CONFIRMED,10D,706954c03a671001c7fba577294209a25b6c020b641dd8fb2efeaf52e7ba92f4,4677.7,3.0,True,UK141,UNKNOWN,HYD,MAA,2026-04-20 13:38:41.703,2026-04-20 15:59:41.703,141.0,False,False,Ishaan,R***,42,M,304.0840827777778
B1133,P1074,144.0,2025-12-29 11:37:36.951,CANCELLED,23D,d378f468ed0457718dd6adc6ce43a1e1d97ec4e93ffeac715a5c81c61ccee85f,14200.43,2.0,True,6F168,IndiGo,HYD,DEL,2026-04-20 12:18:41.703,2026-04-20 15:58:41.703,220.0,False,False,Riya,P***,34,F,112.02852722222222
B1134,P1977,124.0,2025-07-28 11:37:36.951,CONFIRMED,34C,0a9256c654868404800f4c10c90b883a74f577a5d58aa5cc846c6698fa305cb0,,,,6F051,IndiGo,BLR,BOM,2026-04-20 13:58:41.701,2026-04-20 15:58:41.701,120.0,False,False,Shaurya,J***,64,M,266.0979716435185
B1135,P1481,127.0,2025-12-02 11:37:36.951,CONFIRMED,20E,19675c77c0ce2ef17d8dbe293f974b9e9878b220f3e00a2dced8a1e7c7cfdccd,10501.09,1.0,False,6F047,IndiGo,MAA,DEL,2026-04-20 13:50:41.701,2026-04-20 15:55:41.701,125.0,False,False,Ira,K***,65,F,139.09241608796296
B1136,P1102,152.0,2025-10-26 11:37:36.951,PENDING,28E,1a8e2ee9604dd7baf434702843922d7d093a7539b1b628a0986fd311763d1d39,2857.01,1.0,False,UK156,Vistara,MAA,BLR,2026-04-20 11:50:41.703,2026-04-20 15:54:41.703,244.0,False,False,Myra,K***,1,F,176.0090827777778
B1137,P1296,113.0,2025-09-01 11:37:36.951,PENDING,13E,3ffce22827c5a12c076c6e39d5512e0f37e323e1e3c80526292cb1a9f0db1ed0,10092.76,2.0,True,AI094,Air India,DEL,BLR,2026-04-20 14:44:41.702,2026-04-20 15:44:42.000,60.00496666666666,False,False,Aarav,J***,17,F,231.129916099537
B1138,P1177,159.0,2025-07-14 11:37:36.951,PENDING,6C,d55b6e72cb263db97dc387952fd9715fc0d732c4f2ead83eda0eb6de44852f69,,,,AI038,Air India,HYD,MAA,2026-04-20 11:05:41.701,2026-04-20 15:44:41.701,279.0,False,False,Reyansh,P***,70,F,279.9778327546296
B1139,P1214,147.0,2026-01-19 11:37:36.951,CONFIRMED,29F,bbae7556e98aab266b76d0ed93074d60e1157aa75fe7a0be96edcef35e1ad151,6016.05,1.0,False,6F255,UNKNOWN,DEL,BOM,2026-04-20 11:59:41.703,2026-04-20 15:33:41.703,214.0,False,False,Riya,M***,55,M,91.01533277777779
B1140,P1966,146.0,2026-01-23 11:37:36.951,CONFIRMED,29D,f8f7cdc9ecb48ca59a0a47659d7090a4dec094dc8f70ae76792ad3b3c4424b0a,8447.38,2.0,True,SJ025,SpiceJet,BOM,CCU,2026-04-20 12:02:41.701,2026-04-20 15:29:41.701,207.0,False,False,Riya,S***,78,M,87.01741608796296
B1141,P1314,119.0,2025-10-28 11:37:36.951,CONFIRMED,9C,49d97b1c4c7dc5b601c293d854421aa2372849e9e60dbb3a0ce0f1f085886468,,,,SJ185,SpiceJet,BOM,CCU,2026-04-20 14:21:41.703,2026-04-20 15:21:41.703,60.0,False,False,Anika,J***,69,M,174.11394388888888
B1142,P1038,122.0,2026-01-21 11:37:36.951,CANCELLED,5C,fcde0e2b5da25ae6222d8984a093525203d8cb65521060a26d25984d886bba42,4506.21,1.0,False,6F259,UNKNOWN,BOM,DEL,2026-04-20 14:10:41.703,2026-04-20 15:21:41.703,71.0,False,False,Ira,P***,55,M,89.106305
B1143,P1258,154.0,2026-04-07 11:37:36.951,CANCELLED,15A,afdc34ca2d557c15ccea4f595211b06ba5aea4227c1c1e58ec171f60eb6cfa15,6360.73,1.0,False,6F073,IndiGo,DEL,CCU,2026-04-20 11:38:41.702,2026-04-20 15:18:41.702,220.0,False,False,Diya,P***,69,M,13.00074943287037
B1144,P1715,163.0,2025-09-26 11:37:36.951,CONFIRMED,6D,7d87c96db5c0306d4222f2386deb1d02d31a0a7af1921c8ff502f31c8c1153b2,0.0,1.0,False,AI091,Air India,CCU,MAA,2026-04-20 10:52:41.702,2026-04-20 15:15:41.702,263.0,False,False,Vivaan,M***,17,M,205.96880498842592
B1145,P1006,114.0,2025-08-23 11:37:36.951,PENDING,15D,c42e261739311d312793d72db4aa9e2c888f3e72fe587c2ebd50382d863bfbf3,,,,6F191,IndiGo,BLR,DEL,2026-04-20 14:41:41.703,2026-04-20 15:11:41.703,30.0,False,False,Kavya,N***,87,M,240.12783277777777
B1146,P1048,148.0,2025-08-30 11:37:36.951,PENDING,25A,b7639e905434a697b08b0dd3937856bc2dedf1b077c32ff2c5756668827f5581,0.0,1.0,False,UK228,Vistara,DEL,MAA,2026-04-20 11:58:41.704,2026-04-20 15:08:41.704,190.0,False,False,Sai,M***,89,M,233.01463834490738
B1147,P1537,126.0,2026-03-25 11:37:36.951,PENDING,11E,50a1a04ea43fe448fc8c2fc25bcbe1574063ef166b710e7c5c9f040538b4b599,,,,6F146,IndiGo,HYD,MAA,2026-04-20 13:51:41.703,2026-04-20 15:07:41.703,76.0,False,False,Reyansh,J***,76,M,26.093110555555555
B1148,P1160,157.0,2025-10-13 11:37:36.951,CONFIRMED,19A,1824f7428d639b2813364e445436dedd9fcdae36a4f4b6236a9b5ecb9bd67f37,,,,6F068,IndiGo,BLR,HYD,2026-04-20 11:17:41.701,2026-04-20 15:06:41.701,229.0,False,False,Ananya,J***,62,F,188.98616608796297
B1149,P1868,150.0,2026-01-08 11:37:36.951,PENDING,30F,1070d881d49cf2af367820fdfc0a701fef3825e11cf40852b0c33931378f52c2,12393.75,2.0,True,SJ218,SpiceJet,DEL,HYD,2026-04-20 11:58:41.703,2026-04-20 15:03:41.703,185.0,False,False,Myra,P***,67,F,102.01463833333334
B1150,P1175,123.0,2025-09-25 11:37:36.951,CONFIRMED,12A,3b18d93f584be98b315591447e52842cbc96bb65475165c52d60b73be5f4a453,12535.73,1.0,False,UK083,Vistara,DEL,HYD,2026-04-20 14:10:41.702,2026-04-20 14:59:41.702,49.0,False,False,Muhammad,M***,77,F,207.1063049884259
B1151,P1590,174.0,2026-01-18 11:37:36.951,CANCELLED,29B,14689b785bc985f0532befadaee10d858e5f410759b91bc61f46bb4a80bec0c6,0.0,1.0,False,SJ007,SpiceJet,BOM,CCU,2026-04-20 10:03:41.701,2026-04-20 14:53:41.701,290.0,False,False,Vivaan,N***,45,M,91.93477719907408
B1152,P1001,128.0,2025-08-14 11:37:36.951,PENDING,27A,9fbb2208f976683265b49c7e742f5ce3043bdb2b93f6f711ca080266af97058a,,,,AI077,Air India,CCU,HYD,2026-04-20 13:45:41.702,2026-04-20 14:51:41.702,66.0,False,False,Krishna,R***,15,M,249.0889438773148
B1153,P1894,135.0,2025-12-20 11:37:36.951,CANCELLED,8D,27fa8ad298e54db4d32b9a720396c0a605dafc7c85cb1df36c2cb9e571b585f6,5774.24,1.0,False,UK017,Vistara,BLR,HYD,2026-04-20 13:14:41.701,2026-04-20 14:49:41.701,95.0,False,False,Krishna,N***,62,F,121.06741608796297
B1154,P1454,136.0,2026-02-17 11:37:36.951,PENDING,24A,3c315599a219a4238a63f57f70ce0ecc1e3a2837a9b094479575876402c7e0b3,9979.51,1.0,False,6F229,IndiGo,MAA,DEL,2026-04-20 13:10:41.704,2026-04-20 14:30:41.704,80.0,False,False,Vivaan,G***,10,M,62.0646383449074
B1155,P1927,158.0,2025-10-08 11:37:36.951,CONFIRMED,6D,ab2ce452d61eed454d17f351dd066f2e8fd87705bdc14dfabd92740f770007c6,,,,6F074,IndiGo,HYD,BOM,2026-04-20 11:09:41.702,2026-04-20 14:29:41.702,200.0,False,False,Sai,R***,20,F,193.98061054398147
B1156,P1643,125.0,2026-03-25 11:37:36.951,CONFIRMED,5E,18105491da73b71e3b58f9eef13af92656c66ab882b94c03f3d265591c4ee9f4,3413.47,1.0,False,SJ088,SpiceJet,CCU,MAA,2026-04-20 13:54:41.702,2026-04-20 14:26:41.702,32.0,False,False,Muhammad,D***,3,M,26.095193877314816
B1157,P1275,134.0,2025-06-28 11:37:36.951,CONFIRMED,18B,d05f1dac37acdbb5bbbba2a6f923cb43bb571849a5acd831ac9765f96726fee7,7902.25,1.0,False,SJ167,SpiceJet,MAA,CCU,2026-04-20 13:18:41.703,2026-04-20 14:12:41.703,54.0,False,False,Anika,I***,84,M,296.07019388888887
B1158,P1497,156.0,2025-07-20 11:37:36.951,CONFIRMED,22A,02e620d5c290a3973a601298568b6fac9d0b54195fa66d36239fbe832769df0e,14265.47,1.0,False,6F234,IndiGo,BOM,DEL,2026-04-20 11:20:41.704,2026-04-20 14:11:41.704,171.0,False,False,Ishaan,N***,74,M,273.9882494560185
B1159,P1628,164.0,2025-12-10 11:37:36.951,PENDING,22F,37f83968179dbd01c8c89f7be02004ad23b8f340c09cb6db33eebf02ff651f20,16962.75,3.0,True,UK071,Vistara,DEL,HYD,2026-04-20 10:50:41.701,2026-04-20 14:06:41.701,196.0,False,False,Sara,V***,80,M,130.96741608796296
B1160,P1675,140.0,2025-11-21 11:37:36.951,CANCELLED,29A,f60d6ae35bcbee280b4cff2229c6adce3485684bfb6e4c0c24199828eedf76de,5267.38,1.0,False,AI178,Air India,CCU,BLR,2026-04-20 13:04:41.703,2026-04-20 14:03:41.703,59.0,False,False,Myra,D***,6,F,150.06047166666667
B1161,P1799,143.0,2025-11-14 11:37:36.951,CONFIRMED,12A,704cb660916331780a62ebf82fb4b42443fb7a7e9f58766f5a2701b26882e382,24640.24,3.0,True,UK104,Vistara,DEL,BOM,2026-04-20 12:30:41.702,2026-04-20 13:52:41.702,82.0,False,False,Muhammad,S***,51,M,157.03686054398148
B1162,P1027,167.0,2025-04-22 11:37:36.951,INVALID,32D,7614e3e997090be59e36a917966f25b688fe14b638671237f36ed217ce8fc864,,,,AI146,Air India,BLR,DEL,2026-04-20 10:40:41.702,2026-04-20 13:46:41.702,186.0,False,False,Reyansh,B***,49,F,362.9604716550926
B1163,P1332,177.0,2025-11-10 11:37:36.951,CANCELLED,13D,c4d3ee9b910c5e48e3a17c0f495f1eeadb7925899a36633b28b7b65a63621a11,,,,SJ235,SpiceJet,BOM,DEL,2026-04-20 09:57:41.704,2026-04-20 13:45:41.704,228.0,False,False,Kavya,J***,63,M,160.93061056712963
B1164,P1000,189.0,2025-04-24 11:37:36.951,CONFIRMED,24A,fbd36eb2eaea50ed0e5863fca6b487802ade1eb478dd9919c77eed3a3c758223,2684.77,1.0,False,6F209,IndiGo,MAA,CCU,2026-04-20 08:40:41.703,2026-04-20 13:40:41.703,300.0,False,False,Vivaan,C***,52,F,360.87713833333333
B1165,P1187,170.0,2025-08-20 11:37:36.951,CANCELLED,2F,7e1e2b1f17b8b4b57068ef1c98c58d068086b448c2fd9d1e8280472a6f331730,43097.990000000005,4.0,True,AI129,Air India,BOM,CCU,2026-04-20 10:29:41.702,2026-04-20 13:38:41.702,189.0,False,False,Aditya,D***,59,F,242.95283276620367
B1166,P1055,175.0,2026-01-23 11:37:36.951,CONFIRMED,34D,afd59be446e44c9a4e522bfbaaa8d523bab389aa0059e280f1820d599fa3eeb0,5530.81,1.0,False,SJ141,SpiceJet,CCU,DEL,2026-04-20 10:00:41.702,2026-04-20 13:37:41.702,217.0,False,False,Ishaan,C***,60,M,86.93269387731482
B1167,P1546,161.0,2026-02-02 11:37:36.951,CANCELLED,9F,25c9918012ccad8a3386a7166e4e66401571fae8ff949e2322ce8b2e090a195a,27299.79,3.0,True,SJ018,SpiceJet,BOM,CCU,2026-04-20 10:58:41.701,2026-04-20 13:31:41.701,153.0,False,False,Aadhya,K***,12,F,76.97297164351852
