booking_id,passenger_id,flight_row_id,booking_date,status,seat_number,passport_number,total_amount,payment_count,multiple_payment_attempts
B1638,P1857,648.0,2026-02-23 11:37:36.952,CONFIRMED,22C,3b1ba257ab17e50995fc934a9d9fe7cf1a43d14fc63619dab231293e2c0570b2,,,
B1639,P1913,638.0,2025-09-14 11:37:36.952,CONFIRMED,24E,99a304cb3a4f0714213282c70900746dd74004f058691ab972deb7187fd28f4f,6069.3,2.0,True
B1640,P1392,644.0,2026-01-28 11:37:36.952,CANCELLED,30B,0dfa3d2dc8c7955279553fd9b434969d6ea71290b779f541137cdbd95539c0a8,,,
B1641,P1805,633.0,2026-03-27 11:37:36.952,UNKNOWN,28D,a5a177db9d351cbfa115988e10cc1ab9d4e3cc237371f779459d05acd1e79c96,14953.42,1.0,False
B1642,P1598,608.0,2026-02-15 11:37:36.952,PENDING,4E,8e5bb2f1f092aa3218c9dda46065b9191625d1d6ffea0b069ab14f9d9e76cf38,6919.99,1.0,False
B1643,P1148,645.0,2026-02-04 11:37:36.952,PENDING,14A,21f4ba7013f69a4083864f0d557ab6a857ce19dbe63bcea75dedfcbe5240fdb8,,,
B1644,P1760,641.0,2025-10-20 11:37:36.952,PENDING,20E,7f89177d2919ec57ebb0ce955bee9a7ebd010dab10f3dfbc9d05d11bda65cb95,10406.49,1.0,False
B1645,P1832,620.0,2025-08-16 11:37:36.952,CONFIRMED,17D,0bd50d55d21c694559257336b2f109adcb559c4e48c99ef5d56abd6d3ed7e08b,2308.55,1.0,False
B1646,P1404,621.0,2025-09-27 11:37:36.952,CANCELLED,28C,dcb3450557115d32760688a0eddf65b4d433b3182cb7c82ee4a4059d0926c414,22654.88,2.0,True
B1647,P1282,617.0,2025-11-06 11:37:36.952,PENDING,14F,2a3d133a580f0244d5055aeb03d5861b48c0db66700c2255a4f87a4cb369f087,17320.63,2.0,True
B1648,P1361,615.0,2025-08-09 11:37:36.952,CONFIRMED,33D,4ccbef63e0bdf9971c5a0271cf1e1c51066678819b1184857fd3d837f00b2aa7,3484.04,1.0,False
B1649,P1378,622.0,2026-04-05 11:37:36.952,PENDING,4F,ec7e3cc1e6cc47310a6c5b8045529e83c9e37d3d0e5a208f8aedd7efc36c3eba,28108.05,2.0,True
B1650,P1197,647.0,2026-04-03 11:37:36.952,UNKNOWN,10D,d3fb11aa8268cf78159b56a1922d5bc35b93b2f1da7422853f8ba1a95a1cd4bd,,,
B1651,P1555,656.0,2025-09-09 11:37:36.952,CANCELLED,21B,a7c92440f67553788ac51a3006d3f594190690c8c4e318ef94f2fce31af98b4d,6941.55,1.0,False
B1652,P1355,657.0,2025-12-19 11:37:36.952,PENDING,23C,cdd97d2f70f6382d57ae8705afa5a49f53bf2dc246c0b8d0ce00cda359a9dd5e,21520.53,4.0,True
B1653,P1539,627.0,2026-03-26 11:37:36.952,CANCELLED,31B,9eeee144b1866f99b0d2df76e443f52e0b981aa4c44047b59ba9b1011a57242e,10350.94,1.0,False
B1654,P1428,643.0,2025-08-14 11:37:36.952,UNKNOWN,31A,3dbbdc54cf78fa74627153f9f3c73db5a5f4dd5a26659be8d94c6c0f536f2034,12116.85,1.0,False
B1655,P1016,635.0,2025-10-09 11:37:36.952,PENDING,7D,ec748ee3966e242dd071b616eb2b3950c4a0823a507fb366c1d452aae80738ee,,,
B1656,P1638,626.0,2025-05-12 11:37:36.952,CONFIRMED,26E,41b998aba0b892c7848107ad75833c47cf0cf1efdabcfd7590b8913089a38a62,9174.46,1.0,False
B1657,P1378,623.0,2025-08-28 11:37:36.952,CONFIRMED,12B,180ed27dc9100f4b46748fc0136ae279e50a681b9db2c0d4e0423188495b031b,11326.44,1.0,False
B1658,P1679,651.0,2025-06-22 11:37:36.952,CONFIRMED,18D,c2c3095f7f47e91accb93424ab2f8d55635f6920ef2a8a20ee31dbf6af331d93,,,
B1659,P1505,632.0,2026-01-17 11:37:36.952,PENDING,6D,57d6033ba5fe53db82a5838d6b9456095b179c9d3f7350feabc515c28acb4c15,,,
B1660,P1755,666.0,2026-04-04 11:37:36.952,CANCELLED,12D,93771791c943605c56fd329f1c855f615facbd8e925cb36c21fcfaca8f9545e8,5033.75,2.0,True
B1661,P1898,640.0,2025-04-21 11:37:36.952,PENDING,18D,4f34bb1dd5c1aac2dbf2cac678d864b1bd910390b2a09a763cf5957b1e16bc7b,20979.510000000002,2.0,True
B1662,P1075,642.0,2025-10-13 11:37:36.952,CONFIRMED,17A,6eab22ee2340440216b5b46852f6702c6251519f3338ab166da7dbe69c2bf9e0,9168.1,1.0,False
B1663,P1230,650.0,2025-05-16 11:37:36.952,CANCELLED,15B,180d2539362f06e6fcef368043fdadc847e0e419fd4ac9943463d294aafbff33,66885.47,6.0,True
B1664,P1715,653.0,2025-11-08 11:37:36.952,CONFIRMED,25B,48bc740d5cd7931c759fa7354a4e778dad19f4782826d09da2a8fea6fa562b06,,,
B1665,P1961,652.0,2026-03-04 11:37:36.952,CANCELLED,29D,23b39a585f3e43b6fa5ca3bda306679bd7fcdd013f3f1d5fe61ef3eaef2456a8,13434.66,1.0,False
B1666,P1247,671.0,2026-03-05 11:37:36.952,PENDING,32C,98c0dcb3e2837662543ffcfc0b2c8091e52cf4c854db339f741d0cdfe57b17da,4184.87,1.0,False
B1667,P1301,637.0,2026-02-16 11:37:36.952,CANCELLED,32C,20e8c56e6c76ef8e908e9006f270974c367e303585d8bf61c25ff89701f36faf,,,
B1668,P1725,674.0,2025-04-30 11:37:36.952,PENDING,3B,08542579bc6c9a81fa147f521c06c1e73a91b5cfaef4dc81dbc6d26f9978a8aa,,,
B1669,P1214,669.0,2025-06-16 11:37:36.952,CONFIRMED,3E,76c9be4589d3d2ea7af44bf648d90c2f4a3825119a1f343bbd5d06f3e541ffb2,,,
B1670,P1157,654.0,2025-05-12 11:37:36.952,CANCELLED,16C,cb964c0495c097ea1d8cf3f134a8fcebe47080f10ee6e65de7e5784cf32515a0,,,
B1671,P1068,676.0,2025-07-08 11:37:36.952,CONFIRMED,22C,e2af476ea74868e91cff727f20fa729cc658d10be935444c80e18c48e773b3da,,,
B1672,P1392,687.0,2025-08-01 11:37:36.952,CANCELLED,14E,650128205a4c56282bb499374f986a0a00147acd99d1752c8206128142604375,6895.9,1.0,False
B1673,P1084,655.0,2025-06-12 11:37:36.952,UNKNOWN,28B,823745f06bee486452ed54941a0896edab25d433ac003559eaa00fee2dbe983e,,,
B1674,P1266,693.0,2025-11-03 11:37:36.952,CANCELLED,18C,dd3467605c235ed48e0e6dc9e96975bf446f633c432626d5068230bd0b7bf280,,,
B1675,P1068,664.0,2025-08-01 11:37:36.952,CANCELLED,9A,a7cec80fbdbc1c3be346c196dcd5d1a4a98ec4b1b59e2d2f9de745a586d2c689,,,
B1676,P1610,678.0,2026-04-14 11:37:36.952,PENDING,24C,9111e950c2dccf9abc029c423d8bdcae94696130304dbce78af0b947bca9ba95,26552.82,2.0,True
B1677,P1346,686.0,2026-01-31 11:37:36.952,PENDING,29C,84a57e583b3fc3fc3c7008e4fcdf8bd053622942ab0ac54e9938c428a09f81b0,19599.18,2.0,True
B1678,P1961,692.0,2025-12-31 11:37:36.952,PENDING,24B,51d9180b215f977557cfc1a9625313f0ff03a324b1bddc50af350c99c19b8a3c,3831.88,1.0,False
B1679,P1727,683.0,2025-08-17 11:37:36.952,CANCELLED,25A,9edfd73850d65cef58b94746eb8a0991a8b9e9523488aec06412be4712057b86,,,
B1680,P1926,681.0,2026-03-19 11:37:36.952,UNKNOWN,11F,336e0a1cc660d92e1a8e081c15561d3cba85916d602ec7bc69f106e9dc1296c2,,,
B1681,P1672,684.0,2026-04-02 11:37:36.952,CANCELLED,15C,df283b8533f84ceaabfe530012193ad0a656096ece9b22ce72b6a2cd991c3bb0,26057.93,2.0,True
B1682,P1422,667.0,2025-07-10 11:37:36.952,CANCELLED,20B,232d1c0d9502797c3d1ede1c44b2a2dc72a0414340cb99b83a1de649a470028c,2916.86,1.0,False
B1683,P1605,665.0,2025-08-07 11:37:36.952,CONFIRMED,9C,9f61d041b615380030761ce903ce215e3948337f37bf514e79d6d6cb0372c2e7,19349.760000000002,2.0,True
B1684,P1173,682.0,2025-11-18 11:37:36.952,PENDING,8E,7f3a90ad9d4d71b27cb739193d965999f40f3cdce051a5622bb6d665718a886d,,,
B1685,P1676,659.0,2025-05-15 11:37:36.952,CANCELLED,25E,2df5d0e071d2793562836d03bcf44c796125f5318ec427b69238792996c08b49,12700.44,2.0,True
B1686,P1114,672.0,2025-11-17 11:37:36.952,CONFIRMED,23E,e2ccff8e291a3bcfa056bfbe58bf6e4aa87f6d08452d803f7f565b1b89bc6cc5,1293.05,1.0,False
B1687,P1219,661.0,2025-10-12 11:37:36.952,PENDING,22F,e7deaaae6ca16ac1f93988fea9988431c332be1baa360dbd8f4d9f80b1fc0851,,,
B1688,P1955,688.0,2025-06-14 11:37:36.952,PENDING,9D,a01873f30682f0db39d7f039f6adcb28e5dd0617b99153f54a544f0548901925,10945.95,1.0,False
B1689,P1030,660.0,2025-07-10 11:37:36.952,CANCELLED,20B,30a69f52e614decfac070ad7a6250050a5763c157081c23f39e86a05ae1a72f7,8030.27,1.0,False
B1690,P1522,690.0,2025-06-28 11:37:36.952,PENDING,12C,84cbd470a56bad5a23b8c226dd6f9a00df74f4287916f711c2bffed2b650ae63,7675.73,1.0,False
B1691,P1342,702.0,2026-01-23 11:37:36.952,PENDING,12E,5ab2047d375d8b9bd18c3db304eccdcaaddfcbe3c5982fddd2669289d85f42f1,10442.06,1.0,False
B1692,P1376,658.0,2026-04-02 11:37:36.952,CONFIRMED,18A,fde81946c722e21662728779b862ab437142c013c45647383edd1e28fad7d7ac,,,
B1693,P1129,685.0,2026-01-02 11:37:36.952,CONFIRMED,11F,fd88a5243fc93e55c4a8be787902372d6ddf0355795afaa4770d62b1d2f8cb5f,,,
B1694,P1999,662.0,2026-04-01 11:37:36.952,PENDING,24D,d1786521094812672de71e02e08a42b51125f064840ece118724361641b3ad14,7153.610000000001,2.0,True
B1695,P1616,699.0,2026-04-13 11:37:36.952,CONFIRMED,4F,4438155ebe696c02b25e927623acc0350e86b49b7aeda9945a13bfc97d126e5b,5969.93,1.0,False
B1696,P1538,680.0,2025-11-28 11:37:36.952,PENDING,11C,276ecaadcc0e56c0b6420f4beceb8f04aa06a2465b5cd357d35e7f4abc78571f,,,
B1697,P1738,714.0,2025-11-12 11:37:36.952,CANCELLED,34B,50c21caf5356a78de6c1091caec42b224847ae476100e0dfa02fe1ad12b8d7bd,,,
B1698,P1001,704.0,2026-02-02 11:37:36.952,CONFIRMED,31D,f0d567941af209ed076469fa5d683100e045a6c9c53657d3b8383d27728257d9,8023.98,1.0,False
B1699,P1870,663.0,2025-12-11 11:37:36.952,PENDING,15D,cecc55d3ec697230da35ac861476e3084b3a6045b77b1a8992d81b9c42c88018,23144.93,4.0,True
B1700,P1100,679.0,2026-01-04 11:37:36.952,PENDING,14B,65e1cbc46369844c7ee2f37303b3a6869ecc7490b08650570a4a30885020afcb,6028.27,1.0,False
B1701,P1532,689.0,2025-10-16 11:37:36.952,CONFIRMED,13F,778a78c05c94abc6c75831345b46be8b956ce152fefe25be3da0ef63c8403814,,,
B1702,P1057,703.0,2025-04-22 11:37:36.952,CONFIRMED,31F,448e80cb3fd8af983a1e5ad218020663dc87cc19372a01db8365a5a6b155c719,13329.36,2.0,True
B1703,P1388,709.0,2025-12-25 11:37:36.952,CANCELLED,19B,238f552984c69ef516a03274e6c889155ffd85d0c968f09320c6c3aa79eb5c00,11995.2,2.0,True
B1704,P1691,670.0,2025-07-23 11:37:36.952,PENDING,29A,28a8f1ea96a0662d672bd3c696da56972a9f3feb46db05d9b8733be9656dfb85,13993.49,1.0,False
B1705,P1940,673.0,2026-01-31 11:37:36.952,CANCELLED,3B,ec5ba277b2139e72caf29c5794985e028cb54c7e02beabc89f90503640e90915,20858.789999999997,4.0,True
B1706,P1340,668.0,2025-09-07 11:37:36.952,CANCELLED,15C,6b2d1b2113c249923c23547dc7afefaf5cbda758e7068725c430c1468fa68906,,,
B1707,P1860,711.0,2025-07-05 11:37:36.952,CANCELLED,1B,ca48569f7510d5079a623f176ac9b0c8694e874d3fe3daf225d2db99618cbe5b,,,
B1708,P1019,675.0,2025-11-22 11:37:36.952,CONFIRMED,3C,28265e9fff3a747905810827751d5a75efe5f62e34b47afaa28be163b348d21a,,,
B1709,P1254,723.0,2025-10-03 11:37:36.952,CANCELLED,22B,63b55a036f684a91a31d0e6eb1fbbf47825ec85699f5a92dc946f90df0fc1430,,,
B1710,P1316,715.0,2025-08-05 11:37:36.952,CONFIRMED,21E,a2b9033cfed071e538b59f3f82a2a968256719e2463328cd484fc6e78863c13d,12059.65,1.0,False
B1711,P1037,677.0,2026-01-29 11:37:36.952,UNKNOWN,4C,fa143555327c86b01fb53e6c45e1858c42e9d627bc6151146945e4050cef337d,,,
B1712,P1659,721.0,2025-09-06 11:37:36.952,CANCELLED,17C,efc47f6e0d4875430a8ea7529056a7d9e33165eb32dfa66681b05ca33f195bc0,,,
B1713,P1536,695.0,2025-08-31 11:37:36.952,CANCELLED,17D,a493d09b9d53e4b175fa525ac85a2f947c1c8218f2956e5e9376d5c61dbfa3e7,,,
B1714,P1385,720.0,2025-12-11 11:37:36.952,PENDING,34C,7c0e390fcbe61c5e9577bdeb773711aa029f4451d7e0ea5a3237848587565b8d,5064.12,1.0,False
B1715,P1632,696.0,2025-08-27 11:37:36.952,CANCELLED,20C,9547aa7e70298b9e857eac5213035cea4807fac76dab67d9d21fd9c5b1850ea3,,,
B1716,P1927,705.0,2025-12-22 11:37:36.952,PENDING,28A,a0aee1417b3c36e8babca6d9569f010bc76ae349194d79b9d520a026c9db0f1c,,,
B1717,P1025,701.0,2025-11-06 11:37:36.952,CANCELLED,14A,40db31827ba69c6691ac474577792db2924510243ae55cc21ebdc944b789c143,2408.2200000000003,2.0,True
B1718,P1453,719.0,2025-06-17 11:37:36.952,CANCELLED,9B,436237ae11aadadcc8c6c136b91c7bf4dbd3aca1973204d0667a12c5c78f4878,18312.78,2.0,True
B1719,P1680,729.0,2025-11-12 11:37:36.952,CANCELLED,29E,0403274a854c90495b35b45ed2713838f4dc756b51a28ba56dfec2ee8be9d999,5781.1,1.0,False
B1720,P1322,694.0,2025-11-27 11:37:36.952,CANCELLED,27B,deee309e609cfd2a0a8f2464ca4b38386c4b1b48b36c23a5eae1b54769aff9de,5194.3,1.0,False
B1721,P1736,712.0,2026-03-25 11:37:36.952,PENDING,21A,621d3cf046eda8651132994e53b75795b028df74c896782b031089738c441c81,,,
B1722,P1512,707.0,2026-02-10 11:37:36.952,PENDING,5E,ab399f26f93999ceb543883c78d22219ce45bd3ab6d8eda3db2812629067c7b8,0.0,1.0,False
B1723,P1818,717.0,2025-12-23 11:37:36.952,CANCELLED,26B,568ba77d20124faa8a7915b34c7a8a6a53d093e91755460c53e8f2e32f9edd06,,,
B1724,P1772,691.0,2025-10-10 11:37:36.952,CANCELLED,11D,14abd42aea37be5924dc9a3d70fce4860e61aaa0a171597c0e549b90cd3da238,10484.53,1.0,False
B1725,P1012,731.0,2025-04-29 11:37:36.952,PENDING,1E,1dc394ec4e5ce312428ebcb4790974885a0865c6cd9bc281ce6c1b66f95c643b,0.0,1.0,False
B1726,P1914,698.0,2025-05-14 11:37:36.952,CONFIRMED,2B,9dccff1425fde8754961e39a5e2905a629d8e80ab75425ed4dcbed4a4b8e03d3,10313.45,2.0,True
B1727,P1907,710.0,2026-03-15 11:37:36.952,CONFIRMED,27D,c17ef9d640b3a612685694b8a03d39936c14bc09fe1f63d8f6be6963e221078f,,,
B1728,P1559,716.0,2025-12-12 11:37:36.952,CONFIRMED,1C,2c63961575d5f19025444e701e3124e27f6d419de2fc9ed04796de326868e2a5,7592.89,1.0,False
B1729,P1920,700.0,2025-06-03 11:37:36.952,PENDING,4F,2a62e425ef788d0bf303e1171b7941e250bacf5845418d8870248b0ca3791501,2726.28,1.0,False
B1730,P1824,708.0,2025-04-29 11:37:36.952,PENDING,25F,62d74181a0f3b1f0fe242db338c0bc97d6b4f692ba1c3e66b6a0291214f281fb,0.0,1.0,False
B1731,P1370,737.0,2025-07-12 11:37:36.952,CONFIRMED,25F,7d85991b6e0166378e54d225498c53354fc737922de5d7f32f1b1f5a403026b4,1355.89,1.0,False
B1732,P1290,741.0,2026-01-15 11:37:36.952,CONFIRMED,3A,229aba8e47b68a29ac08c0322003be83cbcbcb4625ab219b2e4939217f82f796,7405.96,1.0,False
B1733,P1331,749.0,2026-04-16 11:37:36.952,CANCELLED,2E,d60682ef8a3ae1d6d1652916fd5a1de732c1f36a0f966059773c8500c445d5c4,10832.74,1.0,False
B1734,P1605,718.0,2025-09-29 11:37:36.952,PENDING,27E,a4ca03fb72681515a68f02e01269d80c93eb496f7017132913fe62bd9ea4b2d7,2972.66,1.0,False
B1735,P1260,697.0,2025-05-12 11:37:36.952,PENDING,34E,1804564eca7ae2dfcfd7e8f7bb45b131b932f8323df4125b8a75841f5f5a1181,10012.48,1.0,False
B1736,P1993,725.0,2026-01-26 11:37:36.952,CONFIRMED,28E,286eb81467f00fa13c18e856293ffcb0ab79c9bb5a01eb5ad213ac3b6be44696,8590.58,2.0,True
B1737,P1789,728.0,2025-06-11 11:37:36.952,CONFIRMED,1E,a766ce097138901401c92de1b55ef435379d33518038089050ddf50e4519534d,12049.41,1.0,False
B1738,P1870,713.0,2025-08-14 11:37:36.952,PENDING,27B,5062102443c70495b5ea3df24372d29a8a1921c7ef0918f6aa9665b25a0ceda5,26003.14,3.0,True
B1739,P1204,751.0,2025-06-29 11:37:36.952,CANCELLED,34F,e337b0b7de821418d655e191b1a10187e8db98f617b8072520b7b761e1f92b05,8263.32,1.0,False
B1740,P1696,722.0,2025-11-16 11:37:36.952,CONFIRMED,14D,418e7a8e8be89dd3487eb0f0db94d57a5a17d20d63cad7c8a9528c024566355f,,,
B1741,P1686,706.0,2025-05-18 11:37:36.952,PENDING,18E,b9c7dd7912666b943acc97ccf9836b0aef809869a6e849d95332014793d6b7f9,4483.43,1.0,False
B1742,P1949,736.0,2025-09-14 11:37:36.952,PENDING,16D,066f10077caa38deb8e7d51dd17f624411ead3815e4c9af0db177f83bf9e2927,,,
B1743,P1386,752.0,2025-11-21 11:37:36.952,INVALID,6F,0dec466abbbcfc2126393332a128842a0526dcac90bb863e3908b2a32f1743fb,4062.36,1.0,False
B1744,P1891,748.0,2025-09-05 11:37:36.952,CANCELLED,10A,fd801dce6b0b07a90dd0975c255b72c55f87290a6da3a790300cead88802ecbf,9225.17,1.0,False
B1745,P1820,748.0,2025-05-20 11:37:36.952,CONFIRMED,27B,687048c14a9a8d98f1a85a81cb0ce005af4cffc096509103a77feff34450e095,10889.16,1.0,False
B1746,P1467,754.0,2025-08-31 11:37:36.952,CONFIRMED,34D,3127f284842cf5cb0789bae92be082a8702469b00940be4a0bdbdab8e40ffbcb,,,
B1747,P1414,761.0,2025-04-20 11:37:36.952,CONFIRMED,9F,1a781a89e36abd64f3a56e73f8643f345d297e5e7e8557b2887156c788f50a36,,,
B1748,P1068,744.0,2025-11-15 11:37:36.952,PENDING,9A,64d55121052705eea04227b367110561c5d579e708ac37a8ea41a0f43cf4ad25,13170.94,1.0,False
B1749,P1471,771.0,2026-02-19 11:37:36.952,CONFIRMED,23D,0cfb80a3c0ef9ae4da000a8ecb4fc2b02eee94da4201ae492887e795e0c2bc27,,,
B1750,P1103,727.0,2025-09-21 11:37:36.952,PENDING,33D,083c7ad8ee107d9808c1772637703ed03d52675ad81d2b41cbd46cfba54b2809,,,
B1751,P1757,724.0,2025-09-19 11:37:36.952,CONFIRMED,17E,ea38a080e71076fba94eed68d1882e6fd71005a610e421c6a5b78407be84f995,14391.99,1.0,False
B1752,P1160,760.0,2025-08-13 11:37:36.952,CANCELLED,34F,cb0d89eb3ea58cb91146ee8052f45a7fe0ad6d3db5467e27a9d394c780fbb7ce,,,
B1753,P1199,732.0,2025-08-08 11:37:36.952,CANCELLED,5C,57c7287ec752f50e973f11ed869acf36edb4716f811c42c9fac91150c85cd0f4,4016.57,1.0,False
B1754,P1215,776.0,2026-02-11 11:37:36.952,PENDING,3C,c457b729a60b5bd0660e3464dbf0613134b078e739a9fc66c1718fa404f873df,12013.34,1.0,False
B1755,P1945,756.0,2026-02-17 11:37:36.952,CANCELLED,10F,d9281b4addffec4d0a79cd5677d2967e710f81fb6c5a3f8abf5ff5f3d5416519,4760.39,1.0,False
B1756,P1211,757.0,2026-01-27 11:37:36.952,PENDING,11F,7270e53e6e1099f38fe0853bbe5c409c116913047127c2d588f40e5e72007f68,0.0,1.0,False
B1757,P1507,733.0,2025-04-24 11:37:36.952,PENDING,22B,951783aef93037db5f1bd019480e7eb982ffee531274bd88d835706eea9a6b9f,1608.39,1.0,False
B1758,P1015,740.0,2026-02-28 11:37:36.952,CANCELLED,26B,da3cc671cfd39e8a9edcef4124d1c8d745e29d19c9b8f8d350038a2ca174cb24,8260.94,1.0,False
B1759,P1497,750.0,2025-10-26 11:37:36.952,PENDING,16F,a610bf56c1a436f6406856ae640d151b444d6230159cca584c46c202d5275f7a,10926.0,2.0,True
B1760,P1883,763.0,2026-01-14 11:37:36.952,CANCELLED,31B,f95268e21cabf4904ab450e7e022c716e5ccda5b5560261842adc704b1d6ea80,12133.03,1.0,False
B1761,P1331,746.0,2025-05-22 11:37:36.952,CONFIRMED,15A,bb977b2f4251ccba9fd1c29d02b619ccbabb38395b830712865aaaa5dedec800,35672.39,4.0,True
B1762,P1716,726.0,2025-06-04 11:37:36.952,CONFIRMED,32B,0dddf52e82351b07a8bd47ae931166a69f97fc9b7ae0880708d169898fdee7d2,13897.13,2.0,True
B1763,P1876,739.0,2025-10-06 11:37:36.952,CANCELLED,3B,1057e76832fa8edb3205486a5e322787dded5eae85a6c11fd9ffe36c1fde4d7f,0.0,1.0,False
B1764,P1550,774.0,2025-06-20 11:37:36.952,CANCELLED,13B,7b1dc121358b8506a6463d12cd32ffc5395fedb0b4ec9c2c2670f13429d7ecb2,10528.45,1.0,False
B1765,P1600,759.0,2025-12-21 11:37:36.952,CANCELLED,1C,bc699cdb65e77f343e6d979dc3f9030fc15fc963b7c9398449f350ccfc0872ac,23925.48,2.0,True
B1766,P1941,730.0,2025-09-07 11:37:36.952,CANCELLED,1F,b94872c224622b0ce5080503d9d1cd35ba605be3fe9fc6bdc7d676a34200c026,,,
B1767,P1255,745.0,2025-11-19 11:37:36.952,CONFIRMED,6D,93d1331aff7bfd2d7b8fff1e3227f5bbf7a9c3472e7dfda6ba9fa564f33c466e,10462.21,2.0,True
B1768,P1991,762.0,2026-03-23 11:37:36.952,PENDING,13C,bd0ae61fb994748f8981e22e0864197bcf658156fae0a1afe7eff40a6be5e512,2835.7,1.0,False
B1769,P1765,738.0,2025-11-23 11:37:36.952,INVALID,6F,2aa72f01f02e416a60a11965b1b141bdef0d0d6220b1bac749f25c319eb0b32d,2465.29,2.0,True
B1770,P1727,747.0,2025-08-04 11:37:36.952,CONFIRMED,8D,214d210c97b4b26a82ef4c347962d091595a029263489da1af595e48694d511b,,,
B1771,P1879,770.0,2025-05-24 11:37:36.952,PENDING,1F,e32408bdbc25cb92de72bd47ac64e79d7da49caad4707750cb7b1b887207623f,6761.89,1.0,False
B1772,P1814,735.0,2025-08-29 11:37:36.952,UNKNOWN,10B,5855b49d3fa8689fc958a594f6848ef6f8f3acaee173f7120117654f93900af9,,,
B1773,P1171,734.0,2026-01-01 11:37:36.952,PENDING,16E,f95c87cfa5819590cb47e2239e7fe05384d9cc30bee29d7e572913ef05b77417,11699.42,1.0,False
B1774,P1648,765.0,2026-01-07 11:37:36.952,CANCELLED,1B,b69a687b1873cd903818aeb62f714ea600f0ba2e9f260ba218f6998d198052d1,,,
B1775,P1999,753.0,2025-06-19 11:37:36.952,CANCELLED,14B,60b57faf4fc883ab158282ce4c652b2aba0e8e396b21695cdf3553c23a4d0338,13185.54,1.0,False
B1776,P1497,777.0,2025-12-27 11:37:36.952,CANCELLED,17A,69033b999023067ed715d78dd76665001d2c858fcd955b670d56f5ae490c22b5,16692.14,2.0,True
B1777,P1470,742.0,2025-04-26 11:37:36.952,CONFIRMED,11A,0bb25a612cf987a76101212c1d45f5e444951ffe58905a4091aa1aa7ab6bfb5f,9927.3,1.0,False
B1778,P1383,743.0,2025-08-01 11:37:36.952,CONFIRMED,10D,a933d60d9bdbe9c03f7374e6b3988fedd4726c1a5f82ecb66a4ca59d02f811c8,,,
B1779,P1689,779.0,2026-02-01 11:37:36.952,PENDING,22B,b5efe065917d66b8641f2980257325b859f9bfdd8b3ebe214a4f4cb3f611a9e7,8876.97,1.0,False
B1780,P1588,792.0,2026-02-10 11:37:36.952,PENDING,11B,1e0494cc0f478fece310f0c9a04c4046576842db063e56526610f71c6ceebbe1,,,
B1781,P1699,782.0,2026-02-09 11:37:36.952,PENDING,18C,36e8c8067645e94b683bf26d3869c97d310f0cb7cbd50fc31eab95c6cf8c528f,,,
B1782,P1506,775.0,2025-08-18 11:37:36.952,CONFIRMED,25F,7b5566e1bf897dadaf93594a0b86ad8c5787e64433947ce9f7d2296fe6d0c24f,4755.95,1.0,False
B1783,P1991,783.0,2025-09-28 11:37:36.952,PENDING,25D,8b07c6c20b2383a73c187de79250ad8d663ca6deaa62bca12103f00046626c89,8201.65,1.0,False
B1784,P1526,798.0,2025-08-20 11:37:36.952,CANCELLED,1B,3886a1faa09b685180a1f650d9bd8bcbe33221089b8cbbda1ce4fb01c4a0ae19,1577.5,1.0,False
B1785,P1803,778.0,2025-08-19 11:37:36.952,PENDING,1B,c78fd77799b368fee0424822dcda842cf68d278bc15c4a2fc99f66f8b08dd98a,2489.15,1.0,False
B1786,P1830,773.0,2026-02-12 11:37:36.952,CANCELLED,26B,1fc08c52c32651a5753af897c83065e4e1768f3cb43b2c0a521b10bb2c49cce6,14801.3,1.0,False
B1787,P1324,796.0,2025-07-11 11:37:36.952,CONFIRMED,1E,3ea97cb742b62d1a00c376fc6ad1a8b9c04130db401878420481abffdd202246,13330.68,3.0,True
B1788,P1213,755.0,2025-06-05 11:37:36.952,CANCELLED,2B,5393a4a8aec23638a4349c3e888ef2a80425e532005ce2fd5f8dab705396e0d7,,,
B1789,P1207,758.0,2026-01-13 11:37:36.952,CANCELLED,30F,29118d6e6864630097d1ab77ff7e57b8c4d4436a7fdca4a69f2b1b927d534fc2,11758.27,1.0,False
B1790,P1168,769.0,2025-04-23 11:37:36.952,CANCELLED,28A,09696b649598115db9697a17c925dc8a9ee1e8c1ee30028c010703e330d85b71,4971.8,2.0,True
B1791,P1329,800.0,2026-02-24 11:37:36.952,CONFIRMED,3C,377ee23c58948a5dc420433e61d4af59dfe3a0fa3d8e141b426612934e80745b,,,
B1792,P1279,764.0,2026-01-17 11:37:36.952,CONFIRMED,8E,2921dbc35c449f8fc04f91f7514cce6ee81dec4d6ea84fb1ee5d9f8e065d0f29,,,
B1793,P1977,767.0,2025-11-25 11:37:36.952,CONFIRMED,14C,a7dfd0570e55a09376713a56beb8c17ce8743f5c81bc54ca8eae3f40b6d701ab,12515.25,1.0,False
B1794,P1304,801.0,2025-06-26 11:37:36.952,CONFIRMED,8D,c779190e99477ab32b28f6daa0151e0eab1034ca0e5acd3f9e4ffc8b3259756e,,,
B1795,P1145,801.0,2026-03-21 11:37:36.952,PENDING,9C,b3312b0b6152eceb5135cd803214643e78f361ce1c8cefe7e46a45e57cf1d442,11714.65,1.0,False
B1796,P1774,803.0,2025-11-28 11:37:36.952,CONFIRMED,9B,912c45fda4856be49228fe91f4a1277214e15732ab0c8280464a9b9b14716d3d,,,
